dateComponents,activeEnergyBurned,activeEnergyBurnedGoal,activeEnergyBurnedUnit,appleMoveTime,appleMoveTimeGoal,appleExerciseTime,appleExerciseTimeGoal,appleStandHours,appleStandHoursGoal
2019-10-06,471.0,470,Cal,0,0,15,30,12,12
2019-10-07,402.0,470,Cal,0,0,6,30,13,12
2019-10-08,289.0,470,Cal,0,0,1,30,14,12
2019-10-09,380.0,470,Cal,0,0,8,30,12,12
2019-10-10,386.0,470,Cal,0,0,4,30,15,12
2019-10-11,628.0,470,Cal,0,0,11,30,19,12
2019-10-12,459.0,470,Cal,0,0,10,30,13,12
2019-10-13,427.0,470,Cal,0,0,9,30,13,12
2019-10-14,890.0,420,Cal,0,0,69,30,15,12
2019-10-15,642.0,420,Cal,0,0,59,30,12,12
2019-10-16,410.0,420,Cal,0,0,23,30,12,12
2019-10-17,605.0,420,Cal,0,0,29,30,15,12
2019-10-18,331.0,420,Cal,0,0,14,30,12,12
2019-10-19,539.0,420,Cal,0,0,54,30,16,12
2019-10-20,744.0,420,Cal,0,0,56,30,18,12
2019-10-21,336.0,370,Cal,0,0,7,30,14,12
2019-10-22,381.0,370,Cal,0,0,19,30,13,12
2019-10-23,989.0,370,Cal,0,0,78,30,16,12
2019-10-24,637.0,370,Cal,0,0,64,30,14,12
2019-10-25,979.0,370,Cal,0,0,100,30,14,12
2019-10-26,605.0,370,Cal,0,0,34,30,15,12
2019-10-27,264.0,370,Cal,0,0,1,30,9,12
2019-10-28,912.0,370,Cal,0,0,80,30,10,12
2019-10-29,401.0,370,Cal,0,0,16,30,17,12
2019-10-30,898.0,370,Cal,0,0,69,30,13,12
2019-10-31,492.0,370,Cal,0,0,17,30,13,12
2019-11-01,356.0,370,Cal,0,0,14,30,14,12
2019-11-02,455.0,370,Cal,0,0,31,30,13,12
2019-11-03,351.0,370,Cal,0,0,12,30,10,12
2019-11-04,896.0,370,Cal,0,0,72,30,15,12
2019-11-05,437.0,370,Cal,0,0,20,30,13,12
2019-11-06,517.0,370,Cal,0,0,50,30,11,12
2019-11-07,455.0,370,Cal,0,0,26,30,13,12
2019-11-08,472.0,370,Cal,0,0,24,30,13,12
2019-11-09,338.0,370,Cal,0,0,6,30,11,12
2019-11-10,382.0,370,Cal,0,0,14,30,14,12
2019-11-11,289.0,370,Cal,0,0,1,30,12,12
2019-11-12,561.0,370,Cal,0,0,29,30,13,12
2019-11-13,361.0,370,Cal,0,0,5,30,10,12
2019-11-14,536.0,370,Cal,0,0,27,30,16,12
2019-11-15,347.0,370,Cal,0,0,6,30,11,12
2019-11-16,390.0,370,Cal,0,0,14,30,12,12
2019-11-17,422.0,370,Cal,0,0,35,30,9,12
2019-11-18,217.0,370,Cal,0,0,0,30,11,12
2019-11-19,260.0,370,Cal,0,0,9,30,11,12
2019-11-20,333.0,370,Cal,0,0,2,30,12,12
2019-11-21,369.0,370,Cal,0,0,2,30,12,12
2019-11-22,713.0,370,Cal,0,0,62,30,14,12
2019-11-23,441.0,370,Cal,0,0,8,30,14,12
2019-11-24,432.0,370,Cal,0,0,5,30,14,12
2019-11-25,448.0,370,Cal,0,0,14,30,15,12
2019-11-26,404.0,370,Cal,0,0,9,30,16,12
2019-11-27,446.0,370,Cal,0,0,5,30,12,12
2019-11-28,431.0,370,Cal,0,0,7,30,16,12
2019-11-29,450.0,370,Cal,0,0,12,30,13,12
2019-11-30,412.0,370,Cal,0,0,4,30,11,12
2019-12-01,645.0,370,Cal,0,0,40,30,14,12
2019-12-02,381.0,370,Cal,0,0,8,30,15,12
2019-12-03,363.0,370,Cal,0,0,3,30,14,12
2019-12-04,482.0,370,Cal,0,0,36,30,13,12
2019-12-05,431.0,370,Cal,0,0,16,30,10,12
2019-12-06,380.0,370,Cal,0,0,15,30,15,12
2019-12-07,429.0,370,Cal,0,0,17,30,14,12
2019-12-08,630.0,370,Cal,0,0,64,30,12,12
2019-12-09,231.0,370,Cal,0,0,1,30,10,12
2019-12-10,318.0,370,Cal,0,0,12,30,7,12
2019-12-11,858.0,370,Cal,0,0,84,30,13,12
2019-12-12,465.0,370,Cal,0,0,16,30,12,12
2019-12-13,405.0,370,Cal,0,0,24,30,11,12
2019-12-14,227.0,370,Cal,0,0,1,30,10,12
2019-12-15,501.0,370,Cal,0,0,33,30,15,12
2019-12-16,559.0,370,Cal,0,0,61,30,12,12
2019-12-17,353.0,370,Cal,0,0,11,30,12,12
2019-12-18,476.0,370,Cal,0,0,28,30,15,12
2019-12-19,433.0,370,Cal,0,0,20,30,15,12
2019-12-20,507.0,370,Cal,0,0,14,30,14,12
2019-12-21,360.0,370,Cal,0,0,13,30,13,12
2019-12-22,438.0,370,Cal,0,0,44,30,12,12
2019-12-23,747.0,370,Cal,0,0,57,30,14,12
2019-12-24,572.0,370,Cal,0,0,18,30,17,12
2019-12-25,515.0,370,Cal,0,0,21,30,14,12
2019-12-26,355.0,370,Cal,0,0,4,30,13,12
2019-12-27,936.0,370,Cal,0,0,87,30,16,12
2019-12-28,358.0,370,Cal,0,0,11,30,15,12
2019-12-29,643.0,370,Cal,0,0,48,30,12,12
2019-12-30,377.0,370,Cal,0,0,8,30,14,12
2019-12-31,481.0,370,Cal,0,0,10,30,14,12
2020-01-01,415.0,370,Cal,0,0,8,30,14,12
2020-01-02,353.0,370,Cal,0,0,9,30,11,12
2020-01-03,837.0,370,Cal,0,0,58,30,12,12
2020-01-04,662.0,370,Cal,0,0,41,30,15,12
2020-01-05,433.0,370,Cal,0,0,16,30,14,12
2020-01-06,276.0,370,Cal,0,0,6,30,15,12
2020-01-07,862.0,370,Cal,0,0,77,30,12,12
2020-01-08,929.0,370,Cal,0,0,79,30,14,12
2020-01-09,756.0,370,Cal,0,0,66,30,15,12
2020-01-10,722.0,370,Cal,0,0,57,30,15,12
2020-01-11,597.0,370,Cal,0,0,55,30,13,12
2020-01-12,638.0,370,Cal,0,0,67,30,12,12
2020-01-13,446.0,370,Cal,0,0,35,30,16,12
2020-01-14,720.0,370,Cal,0,0,65,30,15,12
2020-01-15,888.0,370,Cal,0,0,61,30,16,12
2020-01-16,499.0,370,Cal,0,0,34,30,14,12
2020-01-17,791.0,370,Cal,0,0,63,30,12,12
2020-01-18,380.0,370,Cal,0,0,5,30,15,12
2020-01-19,399.0,370,Cal,0,0,5,30,13,12
2020-01-20,651.0,400,Cal,0,0,27,30,16,12
2020-01-21,764.0,400,Cal,0,0,72,30,12,12
2020-01-22,403.0,400,Cal,0,0,16,30,15,12
2020-01-23,855.0,400,Cal,0,0,78,30,16,12
2020-01-24,289.0,400,Cal,0,0,6,30,13,12
2020-01-25,369.0,400,Cal,0,0,15,30,15,12
2020-01-26,958.0,400,Cal,0,0,84,30,12,12
2020-01-27,826.0,440,Cal,0,0,66,30,15,12
2020-01-28,433.0,440,Cal,0,0,25,30,13,12
2020-01-29,856.0,440,Cal,0,0,67,30,14,12
2020-01-30,334.0,440,Cal,0,0,3,30,15,12
2020-01-31,1281.0,440,Cal,0,0,116,30,14,12
2020-02-01,532.0,440,Cal,0,0,41,30,12,12
2020-02-02,260.0,440,Cal,0,0,0,30,11,12
2020-02-03,787.0,440,Cal,0,0,63,30,12,12
2020-02-04,358.0,440,Cal,0,0,20,30,14,12
2020-02-05,889.0,440,Cal,0,0,76,30,12,12
2020-02-06,813.0,440,Cal,0,0,61,30,15,12
2020-02-07,483.0,440,Cal,0,0,28,30,13,12
2020-02-08,455.0,440,Cal,0,0,30,30,11,12
2020-02-09,688.0,440,Cal,0,0,67,30,11,12
2020-02-10,285.0,440,Cal,0,0,7,30,11,12
2020-02-11,366.0,440,Cal,0,0,12,30,10,12
2020-02-12,882.0,440,Cal,0,0,70,30,14,12
2020-02-13,1102.0,440,Cal,0,0,107,30,16,12
2020-02-14,653.0,440,Cal,0,0,41,30,16,12
2020-02-15,911.0,440,Cal,0,0,78,30,17,12
2020-02-16,664.0,440,Cal,0,0,43,30,16,12
2020-02-17,899.0,440,Cal,0,0,71,30,16,12
2020-02-18,319.0,440,Cal,0,0,0,30,15,12
2020-02-19,861.0,440,Cal,0,0,70,30,16,12
2020-02-20,918.0,440,Cal,0,0,85,30,14,12
2020-02-21,262.0,440,Cal,0,0,0,30,8,12
2020-02-22,444.0,440,Cal,0,0,33,30,15,12
2020-02-23,248.0,440,Cal,0,0,2,30,12,12
2020-02-24,868.0,440,Cal,0,0,72,30,13,12
2020-02-25,548.0,440,Cal,0,0,27,30,13,12
2020-02-26,850.0,440,Cal,0,0,63,30,12,12
2020-02-27,421.0,440,Cal,0,0,26,30,14,12
2020-02-28,500.0,440,Cal,0,0,31,30,14,12
2020-02-29,375.0,440,Cal,0,0,18,30,12,12
2020-03-01,850.0,440,Cal,0,0,77,30,11,12
2020-03-02,722.0,440,Cal,0,0,66,30,11,12
2020-03-03,381.0,440,Cal,0,0,8,30,12,12
2020-03-04,897.0,440,Cal,0,0,68,30,14,12
2020-03-05,660.0,440,Cal,0,0,51,30,13,12
2020-03-06,891.0,440,Cal,0,0,82,30,16,12
2020-03-07,1098.0,440,Cal,0,0,123,30,12,12
2020-03-08,570.0,440,Cal,0,0,46,30,11,12
2020-03-09,248.0,440,Cal,0,0,5,30,11,12
2020-03-10,345.0,440,Cal,0,0,8,30,12,12
2020-03-11,277.0,440,Cal,0,0,1,30,10,12
2020-03-12,837.0,440,Cal,0,0,75,30,12,12
2020-03-13,392.0,440,Cal,0,0,10,30,13,12
2020-03-14,399.0,440,Cal,0,0,16,30,13,12
2020-03-15,267.0,440,Cal,0,0,1,30,13,12
2020-03-16,320.0,440,Cal,0,0,8,30,13,12
2020-03-17,349.0,440,Cal,0,0,5,30,12,12
2020-03-18,427.0,440,Cal,0,0,29,30,8,12
2020-03-19,269.0,440,Cal,0,0,4,30,13,12
2020-03-20,257.0,440,Cal,0,0,3,30,9,12
2020-03-21,290.0,440,Cal,0,0,5,30,11,12
2020-03-22,243.0,440,Cal,0,0,0,30,13,12
2020-03-23,463.0,390,Cal,0,0,40,30,12,12
2020-03-24,277.0,390,Cal,0,0,2,30,12,12
2020-03-25,276.0,390,Cal,0,0,0,30,8,12
2020-03-26,353.0,390,Cal,0,0,8,30,15,12
2020-03-27,691.0,390,Cal,0,0,58,30,12,12
2020-03-28,247.0,390,Cal,0,0,3,30,11,12
2020-03-29,264.0,390,Cal,0,0,3,30,12,12
2020-03-30,311.0,350,Cal,0,0,1,30,15,12
2020-03-31,342.0,350,Cal,0,0,8,30,13,12
2020-04-01,673.0,350,Cal,0,0,43,30,12,12
2020-04-02,467.0,350,Cal,0,0,27,30,14,12
2020-04-03,368.0,350,Cal,0,0,9,30,16,12
2020-04-04,301.0,350,Cal,0,0,2,30,13,12
2020-04-05,327.0,350,Cal,0,0,3,30,15,12
2020-04-06,352.0,310,Cal,0,0,18,30,12,12
2020-04-07,592.0,310,Cal,0,0,37,30,17,12
2020-04-08,591.0,310,Cal,0,0,39,30,14,12
2020-04-09,310.0,310,Cal,0,0,6,30,11,12
2020-04-10,266.0,310,Cal,0,0,1,30,12,12
2020-04-11,327.0,310,Cal,0,0,3,30,12,12
2020-04-12,417.0,310,Cal,0,0,31,30,13,12
2020-04-13,453.0,310,Cal,0,0,23,30,11,12
2020-04-14,508.0,310,Cal,0,0,35,30,14,12
2020-04-15,675.0,310,Cal,0,0,47,30,18,12
2020-04-16,366.0,310,Cal,0,0,7,30,9,12
2020-04-17,301.0,310,Cal,0,0,5,30,11,12
2020-04-18,359.0,310,Cal,0,0,8,30,10,12
2020-04-19,333.0,310,Cal,0,0,23,30,11,12
2020-04-20,315.0,310,Cal,0,0,8,30,12,12
2020-04-21,312.0,310,Cal,0,0,9,30,12,12
2020-04-22,287.0,310,Cal,0,0,4,30,10,12
2020-04-23,306.0,310,Cal,0,0,3,30,11,12
2020-04-24,274.0,310,Cal,0,0,3,30,10,12
2020-04-25,256.0,310,Cal,0,0,4,30,14,12
2020-04-26,601.0,310,Cal,0,0,30,30,14,12
2020-04-27,516.0,310,Cal,0,0,22,30,13,12
2020-04-28,833.0,310,Cal,0,0,75,30,15,12
2020-04-29,366.0,310,Cal,0,0,10,30,15,12
2020-04-30,324.0,310,Cal,0,0,4,30,14,12
2020-05-01,320.0,310,Cal,0,0,10,30,8,12
2020-05-02,299.0,310,Cal,0,0,5,30,12,12
2020-05-03,533.0,310,Cal,0,0,45,30,13,12
2020-05-04,817.0,310,Cal,0,0,86,30,16,12
2020-05-05,596.0,310,Cal,0,0,43,30,12,12
2020-05-06,517.0,310,Cal,0,0,21,30,15,12
2020-05-07,356.0,310,Cal,0,0,2,30,11,12
2020-05-08,781.0,310,Cal,0,0,62,30,17,12
2020-05-09,361.0,310,Cal,0,0,7,30,11,12
2020-05-10,342.0,310,Cal,0,0,6,30,15,12
2020-05-11,636.0,310,Cal,0,0,47,30,17,12
2020-05-12,512.0,310,Cal,0,0,38,30,12,12
2020-05-13,356.0,310,Cal,0,0,7,30,13,12
2020-05-14,283.0,310,Cal,0,0,4,30,11,12
2020-05-15,474.0,310,Cal,0,0,24,30,14,12
2020-05-16,476.0,310,Cal,0,0,40,30,10,12
2020-05-17,450.0,310,Cal,0,0,7,30,17,12
2020-05-18,365.0,340,Cal,0,0,13,30,11,12
2020-05-19,606.0,340,Cal,0,0,45,30,16,12
2020-05-20,322.0,340,Cal,0,0,4,30,11,12
2020-05-21,450.0,340,Cal,0,0,15,30,15,12
2020-05-22,513.0,340,Cal,0,0,37,30,13,12
2020-05-23,552.0,340,Cal,0,0,60,30,13,12
2020-05-24,296.0,340,Cal,0,0,5,30,16,12
2020-05-25,440.0,370,Cal,0,0,14,30,14,12
2020-05-26,624.0,370,Cal,0,0,47,30,14,12
2020-05-27,299.0,370,Cal,0,0,2,30,14,12
2020-05-28,365.0,370,Cal,0,0,5,30,15,12
2020-05-29,472.0,370,Cal,0,0,26,30,12,12
2020-05-30,608.0,370,Cal,0,0,41,30,16,12
2020-05-31,276.0,370,Cal,0,0,3,30,13,12
2020-06-01,317.0,370,Cal,0,0,3,30,12,12
2020-06-02,274.0,370,Cal,0,0,2,30,12,12
2020-06-03,860.0,370,Cal,0,0,85,30,16,12
2020-06-04,444.0,370,Cal,0,0,23,30,13,12
2020-06-05,302.0,370,Cal,0,0,4,30,10,12
2020-06-06,335.0,370,Cal,0,0,4,30,15,12
2020-06-07,364.0,370,Cal,0,0,8,30,17,12
2020-06-08,360.0,370,Cal,0,0,8,30,12,12
2020-06-09,316.0,370,Cal,0,0,5,30,11,12
2020-06-10,346.0,370,Cal,0,0,5,30,13,12
2020-06-11,292.0,370,Cal,0,0,1,30,15,12
2020-06-12,439.0,370,Cal,0,0,11,30,15,12
2020-06-13,485.0,370,Cal,0,0,26,30,16,12
2020-06-14,644.0,370,Cal,0,0,69,30,14,12
2020-06-15,705.0,370,Cal,0,0,66,30,13,12
2020-06-16,778.0,370,Cal,0,0,68,30,15,12
2020-06-17,749.0,370,Cal,0,0,62,30,14,12
2020-06-18,741.0,370,Cal,0,0,66,30,14,12
2020-06-19,403.0,370,Cal,0,0,3,30,16,12
2020-06-20,587.0,370,Cal,0,0,31,30,17,12
2020-06-21,544.0,370,Cal,0,0,42,30,13,12
2020-06-22,381.0,370,Cal,0,0,3,30,13,12
2020-06-23,348.0,370,Cal,0,0,1,30,17,12
2020-06-24,394.0,370,Cal,0,0,3,30,16,12
2020-06-25,813.0,370,Cal,0,0,58,30,15,12
2020-06-26,368.0,370,Cal,0,0,3,30,14,12
2020-06-27,366.0,370,Cal,0,0,12,30,12,12
2020-06-28,340.0,370,Cal,0,0,14,30,11,12
2020-06-29,356.0,370,Cal,0,0,5,30,13,12
2020-06-30,307.0,370,Cal,0,0,0,30,12,12
2020-07-01,454.0,370,Cal,0,0,28,30,16,12
2020-07-02,396.0,370,Cal,0,0,7,30,12,12
2020-07-03,362.0,370,Cal,0,0,8,30,15,12
2020-07-04,464.0,370,Cal,0,0,30,30,15,12
2020-07-05,364.0,370,Cal,0,0,5,30,16,12
2020-07-06,308.0,370,Cal,0,0,2,30,14,12
2020-07-07,307.0,370,Cal,0,0,2,30,12,12
2020-07-08,373.0,370,Cal,0,0,4,30,13,12
2020-07-09,604.0,370,Cal,0,0,48,30,15,12
2020-07-10,504.0,370,Cal,0,0,22,30,15,12
2020-07-11,416.0,370,Cal,0,0,23,30,11,12
2020-07-12,338.0,370,Cal,0,0,18,30,11,12
2020-07-13,706.0,370,Cal,0,0,49,30,13,12
2020-07-14,395.0,370,Cal,0,0,17,30,13,12
2020-07-15,580.0,370,Cal,0,0,33,30,12,12
2020-07-16,631.0,370,Cal,0,0,28,30,14,12
2020-07-17,368.0,370,Cal,0,0,11,30,13,12
2020-07-18,369.0,370,Cal,0,0,16,30,12,12
2020-07-19,677.0,370,Cal,0,0,48,30,13,12
2020-07-20,648.0,370,Cal,0,0,32,30,14,12
2020-07-21,421.0,370,Cal,0,0,23,30,14,12
2020-07-22,502.0,370,Cal,0,0,15,30,14,12
2020-07-23,762.0,370,Cal,0,0,57,30,15,12
2020-07-24,426.0,370,Cal,0,0,25,30,14,12
2020-07-25,394.0,370,Cal,0,0,14,30,14,12
2020-07-26,394.0,370,Cal,0,0,12,30,13,12
2020-07-27,664.0,370,Cal,0,0,54,30,13,12
2020-07-28,463.0,370,Cal,0,0,18,30,14,12
2020-07-29,540.0,370,Cal,0,0,27,30,12,12
2020-07-30,335.0,370,Cal,0,0,5,30,11,12
2020-07-31,368.0,370,Cal,0,0,2,30,14,12
2020-08-01,494.0,370,Cal,0,0,6,30,16,12
2020-08-02,715.0,370,Cal,0,0,20,30,16,12
2020-08-03,786.0,370,Cal,0,0,24,30,19,12
2020-08-04,574.0,370,Cal,0,0,20,30,12,12
2020-08-05,457.0,370,Cal,0,0,11,30,12,12
2020-08-06,357.0,370,Cal,0,0,4,30,12,12
2020-08-07,368.0,370,Cal,0,0,3,30,10,12
2020-08-08,497.0,370,Cal,0,0,20,30,14,12
2020-08-09,347.0,370,Cal,0,0,4,30,12,12
2020-08-10,294.0,370,Cal,0,0,3,30,11,12
2020-08-11,360.0,370,Cal,0,0,20,30,12,12
2020-08-12,349.0,370,Cal,0,0,1,30,11,12
2020-08-13,291.0,370,Cal,0,0,0,30,12,12
2020-08-14,293.0,370,Cal,0,0,7,30,13,12
2020-08-15,299.0,370,Cal,0,0,2,30,13,12
2020-08-16,352.0,370,Cal,0,0,9,30,12,12
2020-08-17,341.0,370,Cal,0,0,4,30,14,12
2020-08-18,285.0,370,Cal,0,0,2,30,10,12
2020-08-19,531.0,370,Cal,0,0,48,30,14,12
2020-08-20,328.0,370,Cal,0,0,4,30,14,12
2020-08-21,554.0,370,Cal,0,0,19,30,15,12
2020-08-22,544.0,370,Cal,0,0,20,30,14,12
2020-08-23,418.0,370,Cal,0,0,3,30,15,12
2020-08-24,534.0,370,Cal,0,0,10,30,16,12
2020-08-25,767.0,370,Cal,0,0,35,30,16,12
2020-08-26,585.0,370,Cal,0,0,25,30,14,12
2020-08-27,611.0,370,Cal,0,0,26,30,15,12
2020-08-28,1005.0,370,Cal,0,0,58,30,15,12
2020-08-29,437.0,370,Cal,0,0,19,30,11,12
2020-08-30,472.0,370,Cal,0,0,23,30,12,12
2020-08-31,743.0,370,Cal,0,0,45,30,14,12
2020-09-01,826.0,370,Cal,0,0,59,30,14,12
2020-09-02,464.0,370,Cal,0,0,25,30,15,12
2020-09-03,448.0,370,Cal,0,0,15,30,12,12
2020-09-04,549.0,370,Cal,0,0,36,30,14,12
2020-09-05,680.0,370,Cal,0,0,52,30,15,12
2020-09-06,506.0,370,Cal,0,0,38,30,11,12
2020-09-07,887.0,400,Cal,0,0,78,30,14,12
2020-09-08,649.0,400,Cal,0,0,55,30,13,12
2020-09-09,291.0,400,Cal,0,0,0,30,14,12
2020-09-10,761.0,400,Cal,0,0,66,30,11,12
2020-09-11,853.0,400,Cal,0,0,65,30,15,12
2020-09-12,405.0,400,Cal,0,0,23,30,11,12
2020-09-13,601.0,400,Cal,0,0,44,30,12,12
2020-09-14,541.0,440,Cal,0,0,35,30,14,12
2020-09-15,517.0,440,Cal,0,0,26,30,13,12
2020-09-16,728.0,440,Cal,0,0,66,30,14,12
2020-09-17,802.0,440,Cal,0,0,79,30,11,12
2020-09-18,330.0,440,Cal,0,0,6,30,13,12
2020-09-19,704.0,440,Cal,0,0,51,30,15,12
2020-09-20,340.0,440,Cal,0,0,3,30,14,12
2020-09-21,747.0,480,Cal,0,0,65,30,13,12
2020-09-22,353.0,480,Cal,0,0,7,30,14,12
2020-09-23,696.0,480,Cal,0,0,47,30,13,12
2020-09-24,481.0,480,Cal,0,0,30,30,12,12
2020-09-25,584.0,480,Cal,0,0,35,30,16,12
2020-09-26,344.0,480,Cal,0,0,2,30,10,12
2020-09-27,519.0,480,Cal,0,0,43,30,13,12
2020-09-28,734.0,480,Cal,0,0,60,30,10,12
2020-09-29,584.0,480,Cal,0,0,43,30,11,12
2020-09-30,294.0,480,Cal,0,0,1,30,13,12
2020-10-01,843.0,480,Cal,0,0,82,30,14,12
2020-10-02,676.0,480,Cal,0,0,62,30,11,12
2020-10-03,336.0,480,Cal,0,0,12,30,10,12
2020-10-04,418.0,480,Cal,0,0,19,30,14,12
2020-10-05,664.0,480,Cal,0,0,41,30,14,12
2020-10-06,440.0,480,Cal,0,0,16,30,14,12
2020-10-07,965.0,480,Cal,0,0,107,30,15,12
2020-10-08,422.0,480,Cal,0,0,9,30,13,12
2020-10-09,565.0,480,Cal,0,0,39,30,11,12
2020-10-10,884.0,480,Cal,0,0,80,30,14,12
2020-10-11,321.0,480,Cal,0,0,4,30,9,12
2020-10-12,490.0,480,Cal,0,0,20,30,15,12
2020-10-13,287.0,480,Cal,0,0,1,30,9,12
2020-10-14,779.0,480,Cal,0,0,58,30,16,12
2020-10-15,664.0,480,Cal,0,0,40,30,13,12
2020-10-16,335.0,480,Cal,0,0,4,30,13,12
2020-10-17,324.0,480,Cal,0,0,2,30,13,12
2020-10-18,335.0,480,Cal,0,0,3,30,13,12
2020-10-19,388.0,480,Cal,0,0,3,30,17,12
2020-10-20,337.0,480,Cal,0,0,1,30,14,12
2020-10-21,688.0,480,Cal,0,0,42,30,13,12
2020-10-22,746.0,480,Cal,0,0,51,30,18,12
2020-10-23,807.0,480,Cal,0,0,56,30,15,12
2020-10-24,470.0,480,Cal,0,0,18,30,16,12
2020-10-25,376.0,480,Cal,0,0,2,30,13,12
2020-10-26,369.0,480,Cal,0,0,1,30,11,12
2020-10-27,323.0,480,Cal,0,0,1,30,14,12
2020-10-28,660.0,480,Cal,0,0,28,30,16,12
2020-10-29,597.0,480,Cal,0,0,40,30,14,12
2020-10-30,612.0,480,Cal,0,0,37,30,13,12
2020-10-31,1079.0,480,Cal,0,0,120,30,16,12
2020-11-01,769.0,480,Cal,0,0,68,30,16,12
2020-11-02,805.0,480,Cal,0,0,78,30,11,12
2020-11-03,748.0,480,Cal,0,0,64,30,15,12
2020-11-04,785.0,480,Cal,0,0,60,30,15,12
2020-11-05,443.0,480,Cal,0,0,15,30,16,12
2020-11-06,779.0,480,Cal,0,0,65,30,15,12
2020-11-07,693.0,480,Cal,0,0,69,30,14,12
2020-11-08,993.0,480,Cal,0,0,106,30,12,12
2020-11-09,727.0,480,Cal,0,0,57,30,11,12
2020-11-10,700.0,480,Cal,0,0,59,30,15,12
2020-11-11,817.0,480,Cal,0,0,73,30,16,12
2020-11-12,427.0,480,Cal,0,0,26,30,12,12
2020-11-13,699.0,480,Cal,0,0,63,30,14,12
2020-11-14,524.0,480,Cal,0,0,33,30,14,12
2020-11-15,623.0,480,Cal,0,0,41,30,15,12
2020-11-16,303.0,480,Cal,0,0,5,30,12,12
2020-11-17,827.0,480,Cal,0,0,86,30,15,12
2020-11-18,734.0,480,Cal,0,0,56,30,14,12
2020-11-19,587.0,480,Cal,0,0,49,30,16,12
2020-11-20,335.0,480,Cal,0,0,11,30,8,12
2020-11-21,888.0,480,Cal,0,0,74,30,10,12
2020-11-22,987.0,480,Cal,0,0,93,30,12,12
2020-11-23,432.0,480,Cal,0,0,23,30,9,12
2020-11-24,344.0,480,Cal,0,0,5,30,13,12
2020-11-25,781.0,480,Cal,0,0,65,30,13,12
2020-11-26,976.0,480,Cal,0,0,114,30,9,12
2020-11-27,378.0,480,Cal,0,0,9,30,10,12
2020-11-28,795.0,480,Cal,0,0,83,30,13,12
2020-11-29,889.0,480,Cal,0,0,100,30,13,12
2020-11-30,394.0,480,Cal,0,0,15,30,14,12
2020-12-01,907.0,480,Cal,0,0,81,30,12,12
2020-12-02,544.0,480,Cal,0,0,42,30,17,12
2020-12-03,766.0,480,Cal,0,0,66,30,14,12
2020-12-04,865.0,480,Cal,0,0,83,30,14,12
2020-12-05,808.0,480,Cal,0,0,66,30,13,12
2020-12-06,308.0,480,Cal,0,0,2,30,9,12
2020-12-07,799.0,480,Cal,0,0,74,30,11,12
2020-12-08,612.0,480,Cal,0,0,43,30,12,12
2020-12-09,422.0,480,Cal,0,0,3,30,18,12
2020-12-10,654.0,480,Cal,0,0,36,30,15,12
2020-12-11,924.0,480,Cal,0,0,57,30,12,12
2020-12-12,535.0,480,Cal,0,0,32,30,14,12
2020-12-13,444.0,480,Cal,0,0,18,30,16,12
2020-12-14,818.0,480,Cal,0,0,50,30,12,12
2020-12-15,410.0,480,Cal,0,0,10,30,13,12
2020-12-16,864.0,480,Cal,0,0,51,30,13,12
2020-12-17,501.0,480,Cal,0,0,24,30,13,12
2020-12-18,470.0,480,Cal,0,0,15,30,12,12
2020-12-19,324.0,480,Cal,0,0,5,30,11,12
2020-12-20,465.0,480,Cal,0,0,28,30,13,12
2020-12-21,397.0,480,Cal,0,0,11,30,12,12
2020-12-22,1172.0,480,Cal,0,0,89,30,15,12
2020-12-23,775.0,480,Cal,0,0,72,30,16,12
2020-12-24,396.0,480,Cal,0,0,10,30,12,12
2020-12-25,783.0,480,Cal,0,0,36,30,11,12
2020-12-26,392.0,480,Cal,0,0,11,30,10,12
2020-12-27,1016.0,480,Cal,0,0,68,30,15,12
2020-12-28,532.0,480,Cal,0,0,26,30,13,12
2020-12-29,763.0,480,Cal,0,0,43,30,15,12
2020-12-30,374.0,480,Cal,0,0,13,30,11,12
2020-12-31,462.0,480,Cal,0,0,18,30,14,12
2021-01-01,792.0,480,Cal,0,0,41,30,12,12
2021-01-02,670.0,480,Cal,0,0,67,30,15,12
2021-01-03,868.0,480,Cal,0,0,55,30,15,12
2021-01-04,586.0,480,Cal,0,0,54,30,14,12
